id,user_created_time,user,user_description,user_followers_count,user_profile_location,tweet_geo_loc,tweets,likes,time
828978119138701312,Tue Feb 07 14:46:00 +0000 2017,msianinsight,"The Malaysian Insight provides unvarnished insight into Malaysia, its politics, economy, personalities and its daily life",133948,Kuala Lumpur City,,Bekas pemimpin PKR Zuraida Kamaruddin dijangka meletak jawatan sebagai menteri dan akan berjumpa dengan Perdana Men… https://t.co/jsEc65kCCH,2,2022-05-26 05:52:18+00:00
274537823,Wed Mar 30 13:57:05 +0000 2011,xlhssnmnwr,ENFJ-T (Protagonist) • Type 2 - Enneagram • Scorpio ♏️• A clown with coulrophobia,733,Johor ,,"RT @bernamadotcom: 📌 Ahli Parlimen Ampang, Zuraida Kamaruddin umum sertai Parti Bangsa Malaysia

📌Saya akan jumpa PM Ismail Sabri untuk bin…",0,2022-05-26 05:48:58+00:00
55186601,Thu Jul 09 09:04:01 +0000 2009,NST_Online,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/LnfynacdW7",785126,Malaysia,,"#NSTnation With globalisation now on the decline, he urged policymakers, as well as business leaders in Asia, to st… https://t.co/7Dd6rDGZ1j",1,2022-05-26 05:48:58+00:00
2995249088,Sun Jan 25 02:20:16 +0000 2015,ja_zique,,478,بيت المقدس، فلسطين,,"RT @ikatanmuslimin: Semasa Simposium Pengantarabangsaan Bahasa Melayu, Perdana Menteri Datuk Ismail Sabri berhasrat mahu menjadikan Bahasa…",0,2022-05-26 05:48:25+00:00
824801348,Sat Sep 15 08:05:53 +0000 2012,daus_adik,,327,,,RT @mkini_bm: KOLUM | Ismail Sabri PM paling bertuah https://t.co/w4BQQlhpX6 https://t.co/I6b0fkHMX8,0,2022-05-26 05:47:38+00:00
520983448,Sun Mar 11 03:53:43 +0000 2012,imsyima,hilight | trsr,395,🇲🇾,,RT @theedgemalaysia: Flash: Zuraida: I'll meet PM Ismail Sabri to discuss my resignation as Cabinet minister,0,2022-05-26 05:47:30+00:00
722627077497696256,Wed Apr 20 03:24:55 +0000 2016,Ahmad_KanekiKen,Science Enthusiast/Anime fan. Live the moment. Cherish the present. Anticipate the future. Frame the past.,2025,,,"RT @bernamadotcom: 📌 Ahli Parlimen Ampang, Zuraida Kamaruddin umum sertai Parti Bangsa Malaysia

📌Saya akan jumpa PM Ismail Sabri untuk bin…",0,2022-05-26 05:47:03+00:00
385902786,Thu Oct 06 10:19:41 +0000 2011,FarizAkhmal,amg gt 63 s,245,,,RT @theedgemalaysia: Flash: Zuraida: I'll meet PM Ismail Sabri to discuss my resignation as Cabinet minister,0,2022-05-26 05:43:21+00:00
1697298937,Sat Aug 24 19:35:03 +0000 2013,arymaslan,24,1042,,,"RT @501Awani: PM Ismail Sabri raikan Aidilfitri bersama Keluarga Malaysia di Tokyo
#AWANInews #AWANI745 
https://t.co/Yxb3jJORHg",0,2022-05-26 05:41:54+00:00
969547219,Sun Nov 25 06:49:42 +0000 2012,alfateh_07,💚Selawat Atas Rasulullah ﷺ Selagi Hayat Ada 💚,173,milky way,,"RT @NewsBFM: BREAKING: Zuraida Kamaruddin has decided to quit Bersatu to join Parti Bangsa Malaysia.

The Ampang MP will also resign as Pla…",0,2022-05-26 05:40:40+00:00
1205682348,Thu Feb 21 18:41:54 +0000 2013,Shukri_Amre,Jangan lupa bahagia,1103,Johor Bahru,,"RT @501Awani: PM Ismail Sabri raikan Aidilfitri bersama Keluarga Malaysia di Tokyo
#AWANInews #AWANI745 
https://t.co/Yxb3jJORHg",0,2022-05-26 05:40:37+00:00
1441627743339180044,Sat Sep 25 04:57:06 +0000 2021,inakini_id,Twitter resmi Indonesia Kini || Kunjungi: https://t.co/9lOqk3QLob Portal media digital masa kini info.inakini@gmail.com,14,Indonesia,,"PM Ismail Sabri Beri Selamat Atlet Malaysia Berhasil Capai Target Medali Emas SEA Games 2021
https://t.co/FvMo5xKygi https://t.co/6VIDrsUq2a",0,2022-05-26 05:37:08+00:00
1086674706265034752,Sat Jan 19 17:20:14 +0000 2019,AzamJr5,BERKHIDMAT UNTUK NEGARA,58,"Kota Bharu, Kelantan",,RT @JPenerangan: Eksport ayam sebanyak 3.6 juta ekor sebulan dihentikan bermula 1 Jun ini sehingga harga dan pengeluaran ayam kembali stabi…,0,2022-05-26 05:35:39+00:00
1903423184,Wed Sep 25 08:37:42 +0000 2013,_Hz___,❤️🧁✨,1356,,,RT @theedgemalaysia: Flash: Zuraida: I'll meet PM Ismail Sabri to discuss my resignation as Cabinet minister,0,2022-05-26 05:34:20+00:00
1297255202504896512,Sat Aug 22 19:32:08 +0000 2020,badmintonhypes,,15,Malaysia,,"RT @Amb_Takahashi: Flags of Malaysia and Japan at the center of Tokyo, Kasumigaseki area. This is to welcome the official visit of YAB Dato…",0,2022-05-26 05:33:39+00:00
1041644148,Fri Dec 28 08:13:14 +0000 2012,umar_rosli,dah 25 bhai,513,Gila Babi,,"RT @ibrahimjunaidii: Unlike Ismail Sabri &amp; family's trip to Japan, there is a need for Zafrul to be in Davos for World Economic Forum to di…",0,2022-05-26 05:28:47+00:00
1419238896089456643,Sun Jul 25 10:11:52 +0000 2021,TonyBcastello,"Demi NegaraKu, Kerana Mu Malaysia & Jalur Gemilang",225,,,RT @ForABetterMY: Is this how Ismail Sabri plans to hold on to power?,0,2022-05-26 05:21:55+00:00
1419238896089456643,Sun Jul 25 10:11:52 +0000 2021,TonyBcastello,"Demi NegaraKu, Kerana Mu Malaysia & Jalur Gemilang",225,,,"RT @ForABetterMY: Zuraida is not just keeping her cabinet post and quitting Bersatu because we've seen others do that, right? Haha. Usually…",0,2022-05-26 05:21:51+00:00
1354891880,Mon Apr 15 17:31:29 +0000 2013,whyunzam,,142,,,RT @LeBarnacle: Ismail Sabri melawat Jepun tapi tak join meeting maha penting dengan Biden.. tapi boleh pula terima PhD (olok-olok) dan bag…,0,2022-05-26 05:20:26+00:00
405604860,Sat Nov 05 15:00:44 +0000 2011,hud_den,omnivor,717,"Johore, Malaysia",,"RT @NewsBFM: BREAKING: Zuraida Kamaruddin has decided to quit Bersatu to join Parti Bangsa Malaysia.

The Ampang MP will also resign as Pla…",0,2022-05-26 05:20:25+00:00
336555927,Sat Jul 16 14:05:20 +0000 2011,shazariman,25 | KL,7876,"Kuala Lumpur, Malaysia",,RT @LeBarnacle: Ismail Sabri melawat Jepun tapi tak join meeting maha penting dengan Biden.. tapi boleh pula terima PhD (olok-olok) dan bag…,0,2022-05-26 05:18:38+00:00
1470687522623672322,Tue Dec 14 09:30:34 +0000 2021,Amb_Takahashi,"Ambassador of Japan to Malaysia 🇯🇵🇲🇾
RTs do not imply endorsement.",8666,Malaysia,,"Flags of Malaysia and Japan at the center of Tokyo, Kasumigaseki area. This is to welcome the official visit of YAB… https://t.co/dRTsptpRPZ",86,2022-05-26 05:17:13+00:00
2454479611,Sun Apr 20 08:34:03 +0000 2014,Izzatsalihuddin,"Corporate guy. I sounded angry but I am just passionate. I tweet football, politics and my daily thoughts.  Also coach ⚽️ and PowerPoint. @fcswatmalaysia",736,"Selangor, Malaysia",,"The kind of people Ismail Sabri appoints in his administration.

Read up, especially if nak sangat undi UMNO tu, re… https://t.co/MDgwv4mrc4",1,2022-05-26 05:14:29+00:00
1426494039491158019,Sat Aug 14 10:41:38 +0000 2021,umisaripas20202,umisaripas2020,20,,,RT @JPenerangan: Eksport ayam sebanyak 3.6 juta ekor sebulan dihentikan bermula 1 Jun ini sehingga harga dan pengeluaran ayam kembali stabi…,0,2022-05-26 05:14:11+00:00
1062671453638733824,Wed Nov 14 11:39:52 +0000 2018,AhmedThaqif,"A proud Malaysian 🇲🇾, a PR student, an astrophotography lover and a part-time Chef@Home, i do tweet about politics, football and food! #YNWA",273,Kuala lumpur,,"RT @ibrahimjunaidii: Unlike Ismail Sabri &amp; family's trip to Japan, there is a need for Zafrul to be in Davos for World Economic Forum to di…",0,2022-05-26 05:09:54+00:00
469846781,Sat Jan 21 02:00:57 +0000 2012,melodyinter1,Is an informative platform that keeps you updated with the latest news in all field and celebrity gist round the globe.,304,,,"Asia has huge role to play in increasingly divided world, says Ismail Sabri https://t.co/7CgSXVcOPX",0,2022-05-26 05:08:47+00:00
469846781,Sat Jan 21 02:00:57 +0000 2012,melodyinter1,Is an informative platform that keeps you updated with the latest news in all field and celebrity gist round the globe.,304,,,"In Japan, PM Ismail Sabri preaches importance of a world united https://t.co/qB1jMyXTmi",0,2022-05-26 05:08:16+00:00
57539944,Fri Jul 17 03:32:26 +0000 2009,anazkia,"Pernah rajin ngeblog, sekarang lagi usaha buat rajin ngeblog.

Lagi rajin belajar bahasa Melayu.",3276,Nomaden,,RT @MohdFaizalMusa1: Kalau Ismail Sabri betul serius ingin ‘memperjuangkan bahasa Melayu dengan Indonesia’ dia tidak akan melantik Ahli Par…,0,2022-05-26 05:08:00+00:00
3005146848,Sat Jan 31 17:53:56 +0000 2015,NyapMingTim,Passionate about communications and proud to be working at @DNDi,291,Kuala Lumpur City,,RT @NikkeiAsia: Malaysian Prime Minister Ismail Sabri Yaakob warned that supply chain problems as a result of the Ukraine war and U.S.-Chin…,0,2022-05-26 05:07:47+00:00
14783745,Thu May 15 08:46:14 +0000 2008,IchiXIV,♂️ ▪︎ 🪐 1015°0157 ▪︎ Tenno ▪︎ Survivor ▪︎ ⭐⚖ ▪︎ Fu-dan ▪︎ Follow at your own perils ▪︎ Rant a lot. Subtweet a lot. Block a lot. #staypressed,101,Blind Eternities,,"RT @MichelleYesudas: Don't bully Ismail Sabri about not ironing his shirt la, that photo of him with PM Lee is iconic. 

Pakai Burberry wit…",0,2022-05-26 05:07:31+00:00
1338685782,Tue Apr 09 09:01:54 +0000 2013,ekinfadzli,"IMPERFECTIONS IS PERFECTS 💋
                              Clumsiness to the Max !",249,,,"RT @ibrahimjunaidii: Unlike Ismail Sabri &amp; family's trip to Japan, there is a need for Zafrul to be in Davos for World Economic Forum to di…",0,2022-05-26 05:05:57+00:00
320020142,Sun Jun 19 04:47:55 +0000 2011,fiiqdanial,,405,"Malacca, Malaysia",,"RT @NewsBFM: BREAKING: Zuraida Kamaruddin has decided to quit Bersatu to join Parti Bangsa Malaysia.

The Ampang MP will also resign as Pla…",0,2022-05-26 05:04:28+00:00
61974861,Sat Aug 01 05:54:49 +0000 2009,matrade,Malaysia's Trade Promotion Organisation. Driving Malaysia's competitive edge in global trade.,19468,Malaysia,,"MATRADE’s CEO, YBrs. En. Mohd Mustafa Abdul Aziz attended YAB Dato’ Sri Ismail Sabri bin Yaakob, Prime Minister of… https://t.co/JDwkD8NANI",9,2022-05-26 05:04:10+00:00
100515777,Wed Dec 30 14:54:23 +0000 2009,asxrvf,Muslim 🌙 | Husband to @nughulatigha 👩🏻‍❤️‍👨🏻 | Dad of 3👨🏻‍🍼 | Malaysian 🇲🇾 | Padawan of 'ilm 📚 | Relativist 👓 | #FreePalestine 🇵🇸,27575,Cybersouth,,"RT @ibrahimjunaidii: Unlike Ismail Sabri &amp; family's trip to Japan, there is a need for Zafrul to be in Davos for World Economic Forum to di…",0,2022-05-26 04:58:45+00:00
711699194,Mon Jul 23 03:07:51 +0000 2012,MalequeArrasyid,"""If you do not believe you can do it then you have no chance at all.""
- Arsène Wenger
#MerciArsène #COYG https://t.co/tLI90nmA6J",2870,"Batipuh, Indonesia",,RT @LeBarnacle: Ismail Sabri melawat Jepun tapi tak join meeting maha penting dengan Biden.. tapi boleh pula terima PhD (olok-olok) dan bag…,0,2022-05-26 04:57:27+00:00
55186601,Thu Jul 09 09:04:01 +0000 2009,NST_Online,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/LnfynacdW7",785126,Malaysia,,"#NSTnation Prime Minister Datuk Seri Ismail Sabri Yaakob, in his speech at the 27th International Conference on the… https://t.co/UlsRYLYfVC",1,2022-05-26 04:57:06+00:00
1038761024,Thu Dec 27 04:06:02 +0000 2012,nazarulbarney,"ASAS // UTP // Kerja kampung at day, market watcher at night",501,"Las Noches, Hueco Mundo",,"RT @ibrahimjunaidii: Unlike Ismail Sabri &amp; family's trip to Japan, there is a need for Zafrul to be in Davos for World Economic Forum to di…",0,2022-05-26 04:56:57+00:00
918506194364280833,Thu Oct 12 15:58:36 +0000 2017,nektime_,"I use memes to reply
#LivingWage4Malaysia
#GajiSaraHidup4Malaysia
#4XMW",247,,,"RT @ibrahimjunaidii: Unlike Ismail Sabri &amp; family's trip to Japan, there is a need for Zafrul to be in Davos for World Economic Forum to di…",0,2022-05-26 04:56:39+00:00
738298955897831424,Thu Jun 02 09:19:22 +0000 2016,hishamdanielll,The muppet who passes selection,91,,,"RT @ibrahimjunaidii: Unlike Ismail Sabri &amp; family's trip to Japan, there is a need for Zafrul to be in Davos for World Economic Forum to di…",0,2022-05-26 04:55:58+00:00
141515518,Sat May 08 08:30:19 +0000 2010,zlk69,,2879,𝓢ubang𝓙aya @ 𝓾𝓼𝓳,,ASIA Boleh Main Peranan Terajui Dunia Yang Berbelah Pendirian – Ismail Sabri https://t.co/312P3LC2NK,0,2022-05-26 04:55:40+00:00
3226674296,Tue May 26 01:15:30 +0000 2015,NSweetnikolet,,224,,,RT @JPenerangan: Eksport ayam sebanyak 3.6 juta ekor sebulan dihentikan bermula 1 Jun ini sehingga harga dan pengeluaran ayam kembali stabi…,0,2022-05-26 04:54:23+00:00
18384297,Fri Dec 26 04:21:55 +0000 2008,kamarulbahrin,"A Gig journalist, editor, anchor, moderator & speaker always game for cool gigs. Ex EIC Astro Awani, Malaysia 🇲🇾. Better discourse for a better 🌏.",24825,Kuala Lumpur,,RT @theedgemalaysia: Flash: Zuraida: I'll meet PM Ismail Sabri to discuss my resignation as Cabinet minister,0,2022-05-26 04:50:42+00:00
1018713599286509568,Mon Jul 16 04:27:03 +0000 2018,syedamiruledros,Peguam. Tidak bersalah selagi tidak dibuktikan,6184,Bandar Baru Bangi,,"@iammohsein @ibrahimjunaidii No, it's the point. Kalau takde, takdelah dia sebut dari awal ""Ismail Sabri and family… https://t.co/4L5yu0vUHL",4,2022-05-26 04:49:14+00:00
3193226472,Tue May 12 14:13:36 +0000 2015,LeBarnacle,(Still) very angry motherlover.,620,"Lorong Kuda, Kuala Lumpur ",,Ismail Sabri melawat Jepun tapi tak join meeting maha penting dengan Biden.. tapi boleh pula terima PhD (olok-olok)… https://t.co/KHO31XiLd5,0,2022-05-26 04:47:16+00:00
345788467,Sun Jul 31 05:12:51 +0000 2011,iqhmarsyafiq,"I am the master of my fate, and the captain of my destiny.",660,"Kuala Lumpur City, Kuala Lumpur Federal Territory",,"RT @NaratifRakyat: Who the hell styled Ismail Sabri?
Ugly until hurt my eyes looking at it. Pakai je suit atau batik la. https://t.co/EPlQO…",0,2022-05-26 04:46:39+00:00
8462572,Mon Aug 27 14:31:34 +0000 2007,paultantk,Automotive journalist at @paultan,16715,"Selangor, Malaysia",,"RT @ibrahimjunaidii: Unlike Ismail Sabri &amp; family's trip to Japan, there is a need for Zafrul to be in Davos for World Economic Forum to di…",0,2022-05-26 04:45:48+00:00
87185385,Tue Nov 03 13:07:41 +0000 2009,keluangman62,"IP Owner of Keluang Man Animation series 2D/3D Made in Malaysia
UAS Management (M) sdn bhd & subsidiaries
Cempaka Pixels Production sdn bhd",98,MALAYSIA,,RT @theedgemalaysia: Flash: Zuraida: I'll meet PM Ismail Sabri to discuss my resignation as Cabinet minister,0,2022-05-26 04:45:15+00:00
70061266,Sun Aug 30 05:48:57 +0000 2009,cadsalovere,Interior Designer & Full Time Traveler 🌏,355,Malaysia,,RT @NST_Online: #NSTnation The Ampang member of parliament is also expected to meet Prime Minister Datuk Seri Ismail Sabri Yaakob to discus…,0,2022-05-26 04:44:59+00:00
254886483,Sun Feb 20 06:12:37 +0000 2011,ainulaizat,"“If they are good enough, they are old enough.” - Sir Matt Busby.

Ciapan Tidak mewakili firma mahupun mana-mana organisasi atau personaliti",2308,Pandan,,"RT @ibrahimjunaidii: Unlike Ismail Sabri &amp; family's trip to Japan, there is a need for Zafrul to be in Davos for World Economic Forum to di…",0,2022-05-26 04:44:46+00:00
63070015,Wed Aug 05 08:03:43 +0000 2009,hmetromy,Malaysia's No 1 newspaper with 3.7 million readers,1445007,Malaysia,,#Tokyo Perdana Menteri Datuk Seri Ismail Sabri Yaakob hari ini mengusulkan kepada Persidangan Antarabangsa Mengenai… https://t.co/hjExOAWsN8,1,2022-05-26 04:41:32+00:00
95415102,Tue Dec 08 12:57:38 +0000 2009,zahin__,,358,"Johor Bahru, Johor",,"RT @NaratifRakyat: Who the hell styled Ismail Sabri?
Ugly until hurt my eyes looking at it. Pakai je suit atau batik la. https://t.co/EPlQO…",0,2022-05-26 04:32:29+00:00
18019145,Wed Dec 10 13:48:24 +0000 2008,drpersuasion,"🎓: Ph.D. @AU_SIS | ✍️: @NikkeiAsia | 🏫: @SchwarzmanOrg, @NewhouseSU, @USCAnnenberg, Prof Emerita @CSUF + Fulbright x2, Abe Fellow 📚: 14",4689,"Tokyo and Finger Lakes, NY",,RT @leehsienloong: Good to catch up with Malaysian PM @IsmailSabri60 in Tokyo. We last met at the ASEAN-US Special Summit earlier this mont…,0,2022-05-26 04:30:44+00:00
1139896348340191233,Sat Jun 15 14:04:02 +0000 2019,TheinTu69168889,"Nug lovers only help center💯 
Support each other and get support!
https://t.co/9oG8dGNtV3
https://t.co/PEyCBVhRR8?",1620,"Pinang, Malaysia",,"RT @MichelleYesudas: Don't bully Ismail Sabri about not ironing his shirt la, that photo of him with PM Lee is iconic. 

Pakai Burberry wit…",0,2022-05-26 04:30:38+00:00
221345765,Tue Nov 30 12:14:22 +0000 2010,Emanniemm,"“If you throw a rock in a pack of dogs, the one to holler is the one hit” | Don’t be a dog 🐶",620,,,"RT @Amb_Takahashi: Keynote speech of YAB Dato’ Sri Ismail Sabri Yaakob  @IsmailSabri60, PM of Malaysia at Nikkei Conference on “Future of A…",0,2022-05-26 04:30:16+00:00
221345765,Tue Nov 30 12:14:22 +0000 2010,Emanniemm,"“If you throw a rock in a pack of dogs, the one to holler is the one hit” | Don’t be a dog 🐶",620,,,RT @PocketNewsMy: Prime Minister of Malaysia Ismail Sabri Speaking at The 27th International Conference on The Future of Asia where Leaders…,0,2022-05-26 04:30:12+00:00
27404490,Sun Mar 29 09:42:07 +0000 2009,malaymail,"Since 1896. Giving Malaysians the news of the day as it happens, whether in the field of politics or lifestyle.",283826,Malaysia,,Prime Minister Datuk Seri Ismail Sabri Yaakob said that the Malaysian Competition Commission (MyCC) has already bee… https://t.co/hjJAV4lhGr,4,2022-05-26 04:29:51+00:00
1056788970724503552,Mon Oct 29 06:04:59 +0000 2018,MsiaHariIni,"Komentar Isu Semasa Malaysia 
Berita Luar Negara,
Hiburan Sukan
Lawak Jenaka
Fakta",643,,,Ini merupakan antara perkara yang dibincangkan dalam pertemuan empat mata Perdana Menteri Datuk Seri Ismail Sabri Y… https://t.co/2jpqTl82Yg,0,2022-05-26 04:27:31+00:00
1428858047758094337,Fri Aug 20 23:16:19 +0000 2021,hoang_goi,"CHÚA - SƠN - LÂM:
AGRIBANK:5709205207008

The Geat Way Of The Third Universal Savation
Tay Ninh Holy See
The Sacerdotal Coucil Of Caodaism ; Vietnam
*** *** ***",435,,,RT @NikkeiAsia: Malaysian Prime Minister Ismail Sabri Yaakob warned that supply chain problems as a result of the Ukraine war and U.S.-Chin…,0,2022-05-26 04:26:14+00:00
1473846398277730307,Thu Dec 23 02:42:30 +0000 2021,Looala4,Bukan manusia penunggang,2,,,RT @theedgemalaysia: Flash: Zuraida: I'll meet PM Ismail Sabri to discuss my resignation as Cabinet minister,0,2022-05-26 04:24:32+00:00
143544374,Thu May 13 19:22:37 +0000 2010,sadhosays,"senior features writer @saysdotcom. write to me at sadho@says.com. opinions are my own, i'm nobody's. (come eat home cooked indian food at #DapurSadho). he/him",2962,Sri Pentas,,RT @saysdotcom: Zuraida also said that she will soon meet with Prime Minister Datuk Seri Ismail Sabri Yaakob to discuss her resignation as…,0,2022-05-26 04:24:16+00:00
326571719,Thu Jun 30 04:00:15 +0000 2011,MichelleYesudas,"Malaysian | Personal views | Covering IHL on #Myanmar #Thailand, Hero Rats stan account  |  Pic Credit: Reuters",21542,Thailand ,,"Don't bully Ismail Sabri about not ironing his shirt la, that photo of him with PM Lee is iconic. 

Pakai Burberry… https://t.co/ocFvYCOM4k",27,2022-05-26 04:23:49+00:00
497665754,Mon Feb 20 07:13:13 +0000 2012,501Awani,"Jenama Berita Paling Dipercayai di Malaysia
Malaysia’s Most Trusted News Brand
#AWANInews

Telegram: https://t.co/tVnUhC9YTn",2553362,Malaysia,,Tumpu usaha mengukuhkan kemampuan rantau Asia dalam menangani perubahan dalam globalisasi selepas pasca pandemik CO… https://t.co/8Wg9jPism1,4,2022-05-26 04:23:39+00:00
995676205914378242,Sun May 13 14:44:41 +0000 2018,NaratifRakyat,Making News Great Again.,6938,"Kuala Lumpur, Wilayah Persekut",,"Who the hell styled Ismail Sabri?
Ugly until hurt my eyes looking at it. Pakai je suit atau batik la. https://t.co/EPlQOSUlWY",46,2022-05-26 04:20:06+00:00
85836473,Wed Oct 28 15:05:27 +0000 2009,kerjaseni,my loyalty only lies with @penangfa @lfc & @anaheimducks. daulat rakyat.,257,tanpa sultan,,RT @MohdFaizalMusa1: Kalau Ismail Sabri betul serius ingin ‘memperjuangkan bahasa Melayu dengan Indonesia’ dia tidak akan melantik Ahli Par…,0,2022-05-26 04:16:59+00:00
16039793,Fri Aug 29 09:06:51 +0000 2008,saysdotcom,"We curate Malaysia’s biggest stories, simplifying the latest news on politics, lifestyle, entertainment, fun, and more!",40302,Malaysia,,Zuraida also said that she will soon meet with Prime Minister Datuk Seri Ismail Sabri Yaakob to discuss her resigna… https://t.co/3OBfv3npDm,0,2022-05-26 04:16:44+00:00
1154229691177299968,Thu Jul 25 03:19:37 +0000 2019,wanshirogane,Menelusuri kehidupan yang fana,185,,,RT @MohdFaizalMusa1: Kalau Ismail Sabri betul serius ingin ‘memperjuangkan bahasa Melayu dengan Indonesia’ dia tidak akan melantik Ahli Par…,0,2022-05-26 04:16:10+00:00
1215536128058507264,Fri Jan 10 07:29:45 +0000 2020,MohdFaizalMusa1,7 books BANNED. My novels: #TheProfessor @GerakBudaya #1515 Les Indes Savantes #Koro @penerbitcirca @fatahdanfarah,6155,Malaysia,,Kalau Ismail Sabri betul serius ingin ‘memperjuangkan bahasa Melayu dengan Indonesia’ dia tidak akan melantik Ahli… https://t.co/reylMnzjeM,17,2022-05-26 04:15:51+00:00
1013944231524589568,Tue Jul 03 00:35:17 +0000 2018,HaissazcH,Social Media Mgmt | Digital Marketing | PR & Comms | NPO | haissazc.inovasix@gmail.com | Link to my working profile👇🏼,537,Kuala Lumpur Federal Territory,,"RT @NewsBFM: BREAKING: Zuraida Kamaruddin has decided to quit Bersatu to join Parti Bangsa Malaysia.

The Ampang MP will also resign as Pla…",0,2022-05-26 04:15:30+00:00
115002145,Wed Feb 17 08:41:24 +0000 2010,Hfnz9,Penoreh getah,3310,"Kuala Lumpur City, Kuala Lumpu",,"Tuanku Abdul Rahman bapa kemerdekaan.

Ismail Sabri bapa hipster. https://t.co/lyeqRQdWX0",3,2022-05-26 04:14:26+00:00
1182952276723298304,Sat Oct 12 09:32:59 +0000 2019,pali7x,"A paranoid, sycophant, masochistic dilettante, narcissistic elephant in the room",32,"Penang, MY",,"RT @BreakMyCoffee: He used to only be MP for Bera. Now he’s leading the country. Started from the bottom now he's here.

Dato Sri Ismail Sa…",0,2022-05-26 04:13:22+00:00
3064446895,Fri Mar 06 09:15:32 +0000 2015,Haziqmahmur9,Unapologetic Muslim | IIUM | muting tweet | RT my own tweet | Raja Zalim Raja Disanggah| Jebat Derhaka Stan Acc #BoikotFoodPanda #Mitochondriac 🌞💍,7513,,,"RT @ikatanmuslimin: Semasa Simposium Pengantarabangsaan Bahasa Melayu, Perdana Menteri Datuk Ismail Sabri berhasrat mahu menjadikan Bahasa…",0,2022-05-26 04:10:20+00:00
1600369057,Wed Jul 17 07:23:02 +0000 2013,MalaysiaGazette,Malaysian Mind Sprouting News Portal,127145,Kuala Lumpur,,"Penampilan sulung Perdana Menteri di Persidangan Nikkei
#malaysiagazette https://t.co/rfonUbgf2x",1,2022-05-26 04:08:57+00:00
82401156,Wed Oct 14 16:43:33 +0000 2009,ikatanmuslimin,"Sebuah gerakan Islam yang sederhana, dinamik dan progresif 🇲🇾🇲🇾🇲🇾

| Daftar sebagai ahli: https://t.co/6ARlUpGbbz",5133,Bandar Baru Bangi,,"Semasa Simposium Pengantarabangsaan Bahasa Melayu, Perdana Menteri Datuk Ismail Sabri berhasrat mahu menjadikan Bah… https://t.co/cjp27RM8ZZ",21,2022-05-26 04:08:24+00:00
331383958,Fri Jul 08 02:51:57 +0000 2011,SinarOnline,SINAR HARIAN versi Twitter memaparkan berita-berita dan rencana terpilih yang menarik dan berkualiti. DAPATKAN NASKHAH CETAK DI PASARAN. Sokongan anda dihargai.,855109,Malaysia,,- Saya akan jumpa PM Ismail Sabri untuk bincang peletakan jawatan sebagai Menteri Kabinet - Zuraida,5,2022-05-26 04:03:00+00:00
2470210784,Wed Apr 30 02:28:31 +0000 2014,alexchoe21,,111,,,RT @NikkeiAsia: Malaysian Prime Minister Ismail Sabri Yaakob warned that supply chain problems as a result of the Ukraine war and U.S.-Chin…,0,2022-05-26 04:01:33+00:00
615047636,Fri Jun 22 10:37:41 +0000 2012,aminromlii,Educator. Sabahan. Passionate about football & politics kind of guy. Wants to explore the Balkans.,792,Kota Kinabalu,,"RT @ibrahimjunaidii: Unlike Ismail Sabri &amp; family's trip to Japan, there is a need for Zafrul to be in Davos for World Economic Forum to di…",0,2022-05-26 04:01:13+00:00
270391842,Tue Mar 22 14:48:27 +0000 2011,lizani,Married. currently residing in,54,"Aachen, Deutschland",,RT @theedgemalaysia: Flash: Zuraida: I'll meet PM Ismail Sabri to discuss my resignation as Cabinet minister,0,2022-05-26 04:01:01+00:00
221345765,Tue Nov 30 12:14:22 +0000 2010,Emanniemm,"“If you throw a rock in a pack of dogs, the one to holler is the one hit” | Don’t be a dog 🐶",620,,,"RT @NewsBFM: BREAKING: Zuraida Kamaruddin has decided to quit Bersatu to join Parti Bangsa Malaysia.

The Ampang MP will also resign as Pla…",0,2022-05-26 03:59:33+00:00
1277029341247836160,Sun Jun 28 00:01:58 +0000 2020,larzo_evans,🇲🇾 & 🐱,73,Malaysian,,"RT @ibrahimjunaidii: Unlike Ismail Sabri &amp; family's trip to Japan, there is a need for Zafrul to be in Davos for World Economic Forum to di…",0,2022-05-26 03:59:32+00:00
47557648,Tue Jun 16 06:06:02 +0000 2009,bespectacle_d,collector of cat pics and vids,153,,,"RT @NewsBFM: BREAKING: Zuraida Kamaruddin has decided to quit Bersatu to join Parti Bangsa Malaysia.

The Ampang MP will also resign as Pla…",0,2022-05-26 03:59:12+00:00
609111790,Fri Jun 15 13:39:59 +0000 2012,ikmmal_,,525,,,"RT @ibrahimjunaidii: Unlike Ismail Sabri &amp; family's trip to Japan, there is a need for Zafrul to be in Davos for World Economic Forum to di…",0,2022-05-26 03:58:24+00:00
318156952,Thu Jun 16 01:56:38 +0000 2011,luqeem,In the endless dream of fantasies. Qalaha Zamin Turan | Traveler | Consultant | W,502,Somewhere I Belong,,"RT @NewsBFM: BREAKING: Zuraida Kamaruddin has decided to quit Bersatu to join Parti Bangsa Malaysia.

The Ampang MP will also resign as Pla…",0,2022-05-26 03:56:34+00:00
